,Unnamed: 0,id_str,screen_name,full_text,retweeted,emotion
119,119,1323443803475247110,__roseflower__,롤하는데 ㄹㅇ 원딜이랑 나랑 둘 빼고 십버러지들 밖에 없어서 상체 다 터지고 바텀만 사람답게 게임하고 다 터트렸는데 상체 쌍련들 때문에 미드 탑 억제기까지 밀린 상태에서 원래 원딜이랑 같이 다니면서 게임 터트려야 하는데 아무도 집을 안 지키길래 원딜은 나가서 애들 학살하고 나는 집 지키고,0,중립
120,120,1343143749774319616,yurisa_ryu,"내가 롤 올라운더가 된 이유
탑:솔킬따여 답답하니 내가 한다
정글: 갱,옵젝 안챙겨 답답하니 내가 한다
미드:낭만없어 답답하니 내가 한다
원딜: 서폿 답답하니 내가 한다
서폿: 원딜 답답하니 내가 한다",0,혐오
121,121,912860537670660096,MagicPowerjohns,"1. 롤에서 전에 생각이 달라서 한번 싸운적 있었는데 그때 얘기하다가 갑자기 탑미드 공부하더니 몇 달만에 말도안되게 잘해짐; 같이하면 게임 편안함..
2. 배움 자체를 즐기는 스타일인거 같음 사람이 액티브하고 우울한 느낌이 없다
3. 남자든 여자든 가슴크면 좋아함
@YS__en",0,중립
122,122,941868333137141760,anttunnel,이혼한 호로렌 완전 미드st 꾀죄죄 후즐근한 남편과 재혼하고 완전 잘사는 아내 롤,0,행복
123,123,1642942404,E50MOM,"오늘 친구 롤하는거 구경하는데 맞은편에 앉은 사람이 ""내가 선풍기 돌리는데 왜 안도와주는데!"" 라는 말을 시작으로 분노를 뿜더니 나중에는 지 친구랑 싸우기 시작함 던지는 팀원을 커버하며 역전승을 한 내 친구가 역시 롤은 정공겜 맞다니까 라고 웃으면서 말하는데 상대 미드랑 키배뜨고있더라",0,분노
124,124,967855041922002944,fakefwb,그리핀도르가 그렇게 하고 싶어? 혹시 약간 미드 속 미식 축구 부장 롤에 매력을 느끼는 타입인가? 왜 있잖아 치어리딩 하는 애들 중에 제일 예쁜 애랑 사귀는 캐릭터,0,중립
125,125,1503140108911923203,nyna1142,"79기생 롤하면 
히가 탑 
코바시카와 원딜
오오토리 미드
키사라기 정글 
이정도? 
티어는 확실하게 코바시카와 실버3 이어야함 일단 무조건 실버인데 자기가 진짜 진심하면 골드 갈수있다고 말하고 다녀야함",0,중립
126,126,1256995724237012995,Seo__lyang,"@oLMqurcijUIprlx 헉 그 미드를 포기 할 수 없는 마음 
잘 알지요! 그럼에도 이렇게 좋은 퀄로 그려주시다니
감사합니다!! 저 귀여운 형체 안에 저에 대한 모든
특징이 다 있다는 것도 정말 신기하네요!! 
그리고.... 다음에 롤 같이 하시죠! 😁",0,행복
127,127,1490871879858802688,XoX__TxT,"롤 협곡할건데 3인큐에융 ㅇ3ㅇ 
정글, 서폿 자리있구여...(고정..?)

저는..탑,미드밖에못가여...

원딜.. 탑.미드..올라이너..쨋든..
2명구해여&gt;&lt;",0,슬픔
128,128,1427310806912278543,Acita_Blossom,"카구야 학생회 애들로 롤 포지션 이러면 어떨려나

탑 미코
정글 치카
미드 이시가미 유우
봇듀 회장(원딜), 카구야(서폿)

이런 느낌인가 미코가 탑차이로 지면 치카탓하고 ㅈㄱㅊㅇ 외치는 느낌 궁금하네",0,중립
129,129,1512422427896164353,oyjyz,롤 하실분..? 미드 원딜 남아요..!!!!!,0,중립
130,130,1348716066822782976,keaipandagirl,@pair_official 비바리움.... 귀신나오고 그런게아니라 존나무섭고솔음끼침 약간 미드소마롤????,0,놀람
131,131,1169570641780961280,Seoul_number,"전에 말했듯이 난 롤할때 주로 가는 라인이 탑(미드는 가끔 스왑할때) 부라인은 바텀(원딜, 서폿) 

그리고 젤 자신 있는 탑챔은 가렌, 제이스, 피오라, 오공, 말파, 모데, 퀸, 쉔, 탐켄치 등 
자신 없는 탑챔은 이렐, 카밀, 다리우스, 세트 등",0,중립
132,132,852668988433735680,fiwishwo,"옵치만하다 롤하려니까 자꾸 w스킬 낭비해 마우스 우클하고 좌클 헷갈려
그냥 짜증나 미드는뭐고 정글은 뭐야
나보고 어쩌라는거야 시발것들아",0,혐오
133,133,1465312791644966916,pposongtako,"롤 에유에 대해 얘기할 수 있는 것:
미드 차이
탑 차이
정글 차이
하여튼 뭔가 계속 차이가 남
kda",0,중립
134,134,1341656192704114688,imsisisisi,자 우주&amp;암흑우주 스킨롤 미드 구해여!!,0,중립
135,135,1503053488707629056,Fem_Sub_blat,"친구가 롤 얘기를 해줬는데.. 미드 바텀 탑 어쩌구 하는데 진짜 바텀이랑 탑 밖에 안 들리더라.. 이게 맞나

.
#섹트",0,공포
136,136,1452297003564560384,nogat_99,"#롤트친소 #롤_트친소  
 -18세 남자
-플레이 시간: 저녁시간(12시까지)
-모스트: 벨코즈 니코                                              
-라인: 주로 미드 가끔 서폿 원딜                 -마이크 사용 가능
-트위터 처음이라 어색함                                -가볍게 말걸어주세요!",1,중립
137,137,722088521012359168,Duckssun_,"9시 좀 넘어서 롤 하실분
바텀은 아펠유미할거라 탑미드정글 구해욤

할사람 일반이에용 🥰",0,슬픔
138,138,1518179355393896449,2310AD,@Duckssun_ 예전에 롤을 잘 못할땐 몰랐지만 1-2렙때 암살자 상대로 솔킬 따인것만 미드탓 아니라고 생각함.. 주도권 활용 못한 정글 때문에 메이지 유저가 힘들어하는거지,0,혐오
139,139,1409133823321776133,Februar_sup,@tflno_dxz23 다른사람들이 낀거라도 보면서 힐링롤할려구요.. 헤헤&lt;&lt;개같이 우리미드 라인전발릴예정,0,혐오
140,140,1370913895997599745,Rald_Victory,미드소마 말고 롤체할까,0,중립
141,141,1452110825833971717,Zo_U__,@YoYouo77 저가롤알못이라(게다가미드는전혀모름) 아마츠비님이맞지안을가십긴하내요.. . ..,0,공포
142,142,1492708847454404608,fuvely_,"오늘 오후 9시 !
롤 하다가 이터널 리턴 할 거시와요 🥰
어푸푸 오늘 일겜에서 탑 미드 서폿만 할건데 완전 못하지만 덤덤이들 이빨은 안전할 거시와요 😉… (정글 원딜은 진짜 못하겠엉 ㅠㅠ)
이따 보자규~",0,행복
143,143,1338863372150816773,Zoemyhappy,맨날프로게이머롤계정염탐하니까감흥이덜해졌는데 걍킹반인챌린처그만데 모스트 미드인사람들보면 걍 신같음,0,행복
144,144,1269458799271612416,iiiliiiiiliilii,"롤하면 자꾸 이상한 놈들이 서폿은 혜지고 도구고 어쩌고 못해도 어쩌고 이러는데
막상 게임 오래 해보면 깨닫고맘
서폿도 잘해야 서폿하는구나
못하면 원딜이 잘해서 캐리하지 않는 이상 바텀터지고
원딜이 구원불가면 서폿은 그냥 딜러로 가면 됨
탱서폿 - 탱미드가듯
마법서폿 - 마법미드가듯",0,중립
